url,type
http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js,malware
http://www.e-solare.ro/index.php?option=com_content&view=article&id=18&Itemid=84,defacement
automotix.net/yellowpages/missouri/kansas_city/gas_stations/gas_convenience_stores/,benign
facebook.com/causeanuproar,benign
workicsnow.com,phishing
bridgewater.edu/~rbowman/ISAW/PlanetOrbMain.html,benign
metalearthart.com/,benign
http://www.raci.it/area_fr/prodotti/acquedotto/ventouses.html,defacement
http://voyeurhit.com/videos/hidden-web-camera-clinic-in-massage-room-two-hidden-camera-in-clinic-massage-room-47-03/,benign
facebook-review-security.com,phishing
st-saviours.org.uk/sunday/,benign
servinghistory.com/topics/United_States_Census_Bureau,benign
quantiki.org/wiki/Introduction_to_Quantum_Theory,benign
thatravenmagic.com/hoga.html,benign
uslawyersdb.com/attorney30735,benign
coliseumwrestlingboxing.com/wcw2.htm,benign
songs.freemidipromidi.com/Kim_Andy/,benign
http://www.mariolas.gr/index.php/el.pdf?view=article&catid=45:fronts&id=159:2012-10-30-16-07-27,defacement
http://absolutebeautysalon.com/new,defacement
linkedin.com/pub/debbie-fuller/15/528/920,benign
allstays.com/Campgrounds/Minnesota-state-parks-campgrounds.htm,benign
pipl.com/directory/name/Tremblay/Ashley,benign
http://kizombafestival.pl/index.php?view=article&catid=43:news&id=117:2nd-warsaw-kizomba-festival&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=77&lang=en,defacement
gbminorhockey.com/,benign
icehockey.wikia.com/wiki/28th_National_Hockey_League_All-Star_Game,benign
wn.com/traditional_ecuadorian_dance,benign
absoluteastronomy.com/topics/Alexander_Hamilton,benign
http://www.cavalieren.nl/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=04&Itemid=36,defacement
toughissues.org/The_Roman_Catholic_Church.htm,benign
facebook.com/BeaverTails,benign
http://www.interrail.it/numeri/agosto99/romafiuggi.html,defacement
youtube.com/watch?v=YcdaSPeS2a8,benign
http://katproxy.com/doris-day-16-most-requested-songs-flac-mp3-big-papi-vocal-pop-50-s-and-60-s-t10639555.html,benign
kiwiprowrestling.co.nz/Rick-Martel.554.0.html,benign
ideas.repec.org/p/bon/bonedp/bgse08_2010.html,benign
itunes.apple.com/us/artist/festival-du-monde-arabe-montreal/id389416572,benign
cityofheroes.wikia.com/wiki/Vortex_Outer_Band,benign
http://www.bkr-laserscanning.de/index.php?option=com_content&view=category&layout=blog&id=55&Itemid=81,defacement
movieberry.com/the_social_network/,benign
http://www.id-app7.net/identify-customer=U3Tb75gmAXZMbgvWa6x5TPZ4se5t3bomtJTJxa1KXq4fHgjXpg3HpRiE32PyOwjTweQrqopJ7fz0VvO1lTZLzH1Sz3RbE8W85l9Y/,phishing
jobcentral.com/e-Kansas-City-Southern-Railway-jobs.asp?zc=Laredo%2C+TX,benign
netglimse.com/celebs/pages/warner_brothers/index.shtml,benign
muhcfoundation.com/en/montreal_childrens,benign
healthgrades.com/physician/dr-robert-maynard-2rthw/,benign
http://www.viaggiareinirlanda.net/faq/esistono-parchi-divertimento-in-irlanda-tipo-gardaland.html,defacement
http://www.biker-shg.de/index.php?view=article&id=59:ausfahrten-2013&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=53,defacement
linkedin.com/in/c2cradio,benign
http://distractify.com/post/related/id/551c12384a0c4b061eecc0cc/skip/10/limit/10/back/0,benign
nishi.slv.vic.gov.au/latrobejournal/issue/latrobe-74/t1-g-t2.html,benign
freepages.genealogy.rootsweb.ancestry.com/~tleblanc/cemetery.html,benign
http://www.negentis.com/component/content/article/81-privacy-e-trattamento-dei-dati-personali,defacement
cemeteryguide.com/hardy.html,benign
http://www.ikedojo.com.br/ike-dojo/sobre-o-aikido/o-aikido.pdf,defacement
kateplusmy8.com/ask-kate-your-latest-questions-answered-here-we-go/,benign
ahed-upesed.org/about/directors/steven-davis/,benign
http://www.nextance.com/index.php?option=com_content&view=category&layout=blog&id=51&Itemid=98,defacement
http://www.willemdijkstra.nl/index.php?option=com_wrapper&view=wrapper&Itemid=29,defacement
rudo-y-cursi.wetpaint.com/,benign
http://www.fjpengfei.com/shop/Product.asp?BigClassName=\315\277\301\317,defacement
slutload.com/watch/gIP5GVGcBSY/flora-martinez-desnuda.html,benign
vezhyrmd.com,malware
http://jezebel.com/we-have-a-rape-gif-problem-and-gawker-media-wont-do-any-1619384265,benign
http://www.824555.com/cl/js/jquery-ui-1.8.21.custom.min.js?v=ver17.32,malware
http://icicibank.com/wealth-management/insights/wealth-overview.page?insightcategory=Article&insightid=insight-dummy-20151804111447248,benign
http://ap.org/Content/Press-Release/2014/AP-wins-top-honors-from-Overseas-Press-Club,benign
hcschools.org/Trojans/staff.html,benign
razorianfly.com/2011/11/08/meanwhile-an-interactive-comic-for-ios-by-jason-shiga/,benign
answers.yahoo.com/question/index?qid=20091011215211AAPOPmU,benign
whozat.com/person/k/k-su/k-su387.html,benign
faculty.washington.edu/matsueda/,benign
docstoc.com/docs/53408900/Dixon-Information,benign
indiewire.com/article/la_film_festival,benign
trulia.com/property/3060625784-462-Route-119-Hwy-N-Indiana-PA-15701,benign
http://engine32truck16.com/component/content/article/36-fire/88-2412-elvans-road.html?tmpl=component&print=1&page=,defacement
rocknbodybootcamps.com/,benign
answers.com/topic/onyx-group,benign
experiencefestival.com/a/USS_Wasp_CV-7_-_Early_Days/id/5555408,benign
barrgazetas.com/main.html,benign
http://www.duplexindustrial.com.au/how-to-clean-without-chemicals.html,defacement
http://www.allaroundrental.com/index.php?page=shop.product_details&category_id=27&flypage=flypage.pbv.v1.tpl&product_id=274&option=com_virtuemart&Itemid=63,defacement
truthy.indiana.edu/,benign
http://haldenoyeklinikk.no/index.php?option=com_content&view=article&id=14&Itemid=9,defacement
http://atwiki.jp/wiki/%E9%BB%92%E7%8C%AB%E3%81%AE%E3%82%A6%E3%82%A3%E3%82%BA%20%E3%83%AC%E3%83%99%E3%83%AB%20%E3%83%87%E3%83%83%E3%82%AD%E3%82%B3%E3%82%B9%E3%83%88,benign
mydeathspace.com/article/2009/03/03/Comic_Mitch_Mullany_(39)_died_from_a_diabetic_related_stroke,benign
letsseestyle.com,phishing
royalnavy.mod.uk/careers/how-to-join/,benign
city-data.com/forum/kansas-city/268654-downtown-apartments.html,benign
businessinsider.com/blackboard/jack-dorsey,benign
thaitp47.com/libraries/cms/review/file.php,malware
maps.thefullwiki.org/Republican_Party_(United_States),benign
spoke.com/info/p9b7G6F/DrewKutcharian,benign
comfibook.com/n/Jennifer+Pelzek,benign
manta.com/c/mtt5c1v/fraser-papers-limited,benign
4shared.com/audio/JQwLhCib/Mokudono-_Omae_Ya_Naito_Akanne.html,benign
http://1-configurazione-supporto-apple.store-contatta.bimabn.com/c/Apple-id/c3e2a6ce3ae0ecb09a42b5efa01fbef0/,phishing
nkvdrecords.com/augodisc.htm,benign
clinicbook.com/dr-michel-denis-joseph-gauthier,benign
http://plarium.com/en/strategy-games/sparta-war-of-empires/news/championship-of-the-warriors-of-hellas/,benign
ford-trucks.com/article/idx/51/414/Ford_FSeries_1980__1996_F150_F250_F350_etc/article/The_19871998_Ford_F250_History_Eighth_Ninth_and_Tenth_Generation_Part_4.html,benign
campaignsitebuilder.com/user/jnhoughtongmailcom/index.asp,benign
orderandchaosworld.webs.com/,benign
patriciadell.com/,benign
scores.espn.go.com/ncf/recap?gameId=312520009,benign
http://babaci.fr/index.php?view=article&catid=34:test-accueil&id=46:testarticle&tmpl=component&print=1&layout=default&page=&option=com_content,defacement
archives.mcgill.ca/resources/guide/vol2_3/gen06.htm,benign
giuliodelvecchio.com/En/aVendreI.asp,benign
alibaba.com/showroom/hair-blackening-shampoo.html,benign
http://babal.net/downloads_details/107/%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D8%AC-%D9%82%D9%88%D9%89-%D9%82%D9%84%D8%A8%D9%83---%D8%A7%D9%84%D8%AD%D9%84%D9%82%D8%A9-%D8%A7%D9%84%D8%AA%D8%A7%D8%B3%D8%B9%D8%A9,benign
sharkdivers.blogspot.com/2011/03/requin-blanc-carnet-de-voyage-de.html,benign
cleanersbromleybr1.co.uk/,benign
mylife.com/c-2682886794,benign
http://www.salfed.com/federasyonumuz/yoenetim-kurulu.html,defacement
navsource.org/archives/01/27.htm,benign
8mm16mmfilmscollectibles.com/laurelhardy.htm,benign
kgbanswers.com/were-matthew-mcconahay-and-morgan-freeman-ever-in-a-movie-together/3881372,benign
wildandscenicfilmfestival.org/films/the-films/,benign
http://wsdconsultoria.com.br/index.html?m=201009,defacement
http://pastehtml.com/view/bnnz516dt.html,phishing
http://softua.net/index.php/soft/poobshbistro,defacement
trulia.com/property/3033915035-3107-Dona-Marta-Dr-Studio-City-CA-91604,benign
books-by-isbn.com/authors/judy/,benign
hissa.nist.gov/rbac/paper/node8.html,benign
nationals2010.wordpress.com/,benign
http://www.richpictures.co.uk/home/viewpost/259,defacement
heroeswiki.com/Daniel,benign
http://serverfault.com/questions/364986/why-do-i-get-page-not-found-404-for-correct-links,benign
bandswallpapers.com/img2532.htm,benign
http://www.koi-waterlife-centre.com/kwlcshop/component/virtuemart/index.html?page=shop.browse&category_id=17,defacement
lastikpark.us,malware
new.music.yahoo.com/mysto-dysto/,benign
bankhapoailm.com,phishing
http://escolamckinney.com.br/index.php/component/user/remind.html,defacement
homepages.rootsweb.ancestry.com/~lheureux/lh1/d0059/g0000055.html,benign
http://www.demunjones.com/index.php?limitstart=3,defacement
en.wikipedia.org/wiki/Joan_Pennefather,benign
http://babaci.fr/index.php?option=com_jea&view=properties&Itemid=55,defacement
freecomicbookday.com/preview.asp?ItemNo=JAN110018,benign
vechain-block.com,phishing
wn.com/jpt,benign
shambhalasun.com/sunspace/?p=22925,benign
twitter.com/AvrilLavigne/status/128951185855098880/photo/1,benign
dbpedia.org/resource/Romania,benign
http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://bar-tal.net/index.php?option=com_content&view=article&id=20&Itemid=36,defacement
sfgenealogy.com/cgs/probate/probatebl.htm,benign
encyclopedia2.thefreedictionary.com/In+Cold+Blood,benign
youtube.com/watch?v=bGJ0Mn8OVxc,benign
biomedexperts.com/profile.bme/494103/paolo_gresele,benign
exposay.com/eric-gagne-46th-annual-dodger-hollywood-all-star-game/p/8981/1/?f=Eric+Gagne,benign
http://www.acranes.com/index.php?option=com_sobi2&catid=216&Itemid=75,defacement
en.wikipedia.org/wiki/N%C3%A9r%C3%A9e_Le_Noblet_Duplessis,benign
fxmotorsports.net/products08/scout.html,benign
citeeze.com/restaurant-profile/restaurant-mr-ma_place-ville-marie_1_montreal.html,benign
youtube.com/watch?v=hXrTEAxMMVE,benign
ebay.com/sch/sis.html?_nkw=TWA+AIRLINES+LOGO+FLIGHT+CARRY+ON+TRAVEL+BAG+MINT+TWA+AIRLINES+LOGO+FLIGHT+CARRY+ON+TRAVEL+BAG+MINT,benign
litigation-essentials.lexisnexis.com/webcd/app?action=DocumentDisplay&crawlid=1&doctype=cite&docid=39+Alberta+L.+Rev.+934&srctype=smi&srcid=3B15&key=ad0fa09769acf37a8a12bcbb01d4a52f,benign
hbo.ca/,benign
facebook.com/ESTMeknes?sk=wall,benign
http://9779.info/%E7%94%B5%E8%A7%86%E5%A2%99%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,malware
http://tinnhanh360.net/can-canh-chiec-apple-watch-doc-nhat-vo-nhi-cua-ceo-apple.html,benign
markosweb.com/www/geobox.ru/,benign
http://www.wuesthof-gladiator.de/index.php?option=com_content&view=article&id=66&Itemid=95,defacement
us-africa.tripod.com/benin2.html,benign
http://www.xpj5988.com/js/jd_lib.js;jsessionid=A77C20A90C6790855CB2882AD06183ED,malware
importershub.com/kibby-carpet-machinery-buyers/,benign
eurohockey.net/players/show_roster.cgi?team=54&league=187&season=104,benign
http://noticias.uol.com.br/cotidiano/ultimas-noticias/2015/05/12/para-manter-clientes-pastelaria-no-rio-anuncia-so-usamos-carne-de-vaca.htm,benign
bourbonlibrary.org/aahistory_thoroughbreds.htm,benign
http://littlebigjosh.com/index.php?option=com_seyret&task=videodirectlink&id=22,defacement
http://domainpark.sitelutions.com/include_files/css/sitelutions1.css,malware
cafam.org/,benign
youtube.com/watch?v=rc-74jbs0RA,benign
https://getpocket.com/l?ep=3&t=1&route=http%3A%2F%2Fgetpocket.com%2Fp%2Fpocket-topics%2Ffilm,benign
booking.com/landmark/ca/eaton-centre-montreal.en.html,benign
yelp.com/biz/thomas-hart-benton-home-kansas-city,benign
americanmafia.com/Cities/New_Jersey.html,benign
http://9779.info/%E7%94%A8%E7%BA%BD%E6%89%A3%E5%81%9A%E6%89%8B%E5%B7%A5%E7%B2%98%E8%B4%B4%E7%94%BB/,malware
http://www.ruralyouthwa.org.au/index.html,defacement
unionleader.com/article.aspx?headline=John+DiStaso's+Granite+Status%3A+Binnie's+new+TV+station+says+it+will+broadcast+a+presidential+debate&articleId=2082ad2a-d4d5-4f83-bc50-56548d55d383,benign
http://www.teknosima.it/index.php?option=com_jforms&view=form&id=2&Itemid=43&fontstyle=f-default,defacement
facebooks.app11.lacartelera.info,phishing
http://www.bertilohlsson.com/de/component/user/login?return=aHR0cDovL3d3dy5iZXJ0aWxvaGxzc29uLmNvbS9iaWxkZXJnYWxlcmllL2Zvcm1kb3Nlbi9ydW5kZS1kb3Nlbi9zaXJ1cGZsYXNjaGVuP2xhbmc9ZGU=,defacement
biomedexperts.com/Profile.bme/59323/Val%c3%a9rie_Audinot,benign
marinelink.com/news/elects-board-club341253.aspx,benign
books.google.com/books/about/Marine_cargo_claims.html?id=LkQSAAAAYAAJ,benign
nytimes.com/keyword/monmouth-medical-center,benign
http://razemkg.pl/index.php?view=article&catid=46:aktualnoci&id=82:rodzinny-festyn&tmpl=component&print=1&layout=default&page=,defacement
http://diddydeshi.com/dojo-times/manor-field-burgess-hill.html,defacement
usslave.blogspot.com/2011/06/marlon-riggs-ethnic-notions.html,benign
idolhairsalon.com,phishing
adultfyi.com/read.php?ID=22883,benign
cbssports.com/collegebasketball/story/14783923/texas-tech-axes-pat-knight-after-three-seasons/cbsnews,benign
http://www.longagnani.it/consulenza-ambientale.html,defacement
torrentreactor.net/torrents/4204496/Lewis-Black-Stark-Raving-Black-2010,benign
http://www.musictomyearscampaign.org/bar-staff.html,defacement
rogerebert.suntimes.com/apps/pbcs.dll/article?AID=/20000303/REVIEWS/3030301/1023,benign
briansdriveintheater.com/williamcampbell.html,benign
fatally-yours.com/horror-reviews/cry-wolf-2005/,benign
usccb.org/prayer-and-worship/liturgical-resources/lent/,benign
http://mylust.com/videos/101255/got-my-bitch-a-hardcore-amateur-gangbang-party-for-her-birthday/,benign
home.mchsi.com/~r165/lineages.html,benign
recommendedcompany.com/credit-unions/,benign
http://www.czdesign.cz/component/k2/itemlist/category/2-interier.html,defacement
rootsweb.ancestry.com/~qcmtl-w/timeline.htm,benign
sites.google.com/site/ausaxemen/,benign
http://patrikcase.com/index.php?page=shop.product_details&product_id=4&flypage=flypage.tpl&pop=0&option=com_virtuemart&Itemid=7,defacement
enotes.com/topic/1989_FIFA_World_Youth_Championship_squads,benign
http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,malware
amazon.com/Bill-Graham-Presents-Life-Inside/dp/0306813491,benign
mylife.com/c-1467759559,benign
http://engine32truck16.com/component/content/article/96-promotions-and-transfers.html,defacement
joshspear.com/,benign
community.cookinglight.com/showthread.php?t=114110,benign
absoluteastronomy.com/topics/CCM_(The_Hockey_Company),benign
wrestleview.com/viewnews.php?id=1321636403,benign
http://www.rion.gov.gr/index.html,defacement
namesbrowser.com/F_Caroline,benign
victoriashamrocks.com/history.php,benign
en.goldenmap.com/Loblaws,benign
http://jetrack.net/Index.php/divine-products/exclusive-mahameru-shree-yantra.html,defacement
pne-online.net/forum/showthread.php?7947-1960-61-Football-League-Division-One,benign
steephill.tv/tour-of-missouri/,benign
newschool.edu/nssr/het/schools/postk.htm,benign
http://www.stuckateur-fickinger.de/bilder/category/3-vollwaermeschutz.html,defacement
facebook.com/pages/Mary-Stenson-Scriven/109342252419010,benign
http://www.fancygaptourism.com/dining-and-shopping/shopping/24-carolina-log-furniture,defacement
http://www.hostmonster.com/media/shared/general/_hm/homestyle.css,malware
jeffbennett.info/,benign
http://www.donganshi.com/Show_P.asp?ID=982,defacement
facebook.com/people/John-Ritter/1274994877,benign
http://www.chantier-naval-gatto.com/index.php?option=com_content&view=category&layout=blog&id=2&Itemid=5&limitstart=3,defacement
bernardchang.com/,benign
freepages.genealogy.rootsweb.ancestry.com/~larry/gen/famf3.htm,benign
perryallenohio.com/,benign
youtube.com/watch?v=uFh9Su_SiM4,benign
mylife.com/pamelarowlandstull,benign
groups.yahoo.com/group/mohawkmemories/,benign
en.wikipedia.org/wiki/Taking_Chances_Tour,benign
healthgrades.com/physician/dr-richard-tallman-22pmc/,benign
thecanadianencyclopedia.com/index.cfm?PgNm=TCE&Params=U1ARTU0000190,benign
planetmagrathea.com/22/81452/,benign
youtube.com/watch?v=tUKE_58rdE8,benign
mormonchannel.org/programs/everything-creative-episode-10?lang=eng,benign
canadaonline.about.com/od/manitoba/Province_of_Manitoba.htm,benign
amazon.com/Captains-Courageous-Robert-Urich/dp/images/630419241X,benign
http://www.natureevent.dk/aktiviteter.html,defacement
http://9779.info/%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88/,malware
myewhterallet.net,phishing
http://crisantocirugiaplastica.com/index.php?option=com_contact&view=contact&id=1&Itemid=7,defacement
museum.bmi.net/MARIE%20DORION.htm,benign
sg.answers.yahoo.com/question/index?qid=20101104115432AAMwlIZ,benign
freewebs.com/kilsythrangersfc/,benign
realities-united.de/,benign
poptower.com/missy-peregrym.htm,benign
http://www.penzkofer-kachelofenbau.de/index.php?option=com_content&view=article&id=70:kalina-svetlinski&catid=57:kunstausstellungen09&Itemid=79,defacement
amazon.com/Best-Goldfinger-CD-DVD/dp/B0007X9UMO,benign
scribd.com/doc/24587066/Sharing-Learning-Objects-in-an-Open-Perspective-SLOOP-project-results-2007,benign
l0gin-area.ml,phishing
